#  Weerstation =De Bilt,,,,,,,,,,,,,,,,
#  Breedtegraad=  52.10; Lengtegraad=   5.18; Tijdzone=   1; Hoogte=   0. m,,,,,,,,,,,,,,,,
#  Y,M,D,H,GG,GD,GB,GN,T,RV,H,PS,U,D,N,R,h
#  -,-,-,-,W/m2,W/m2,W/m2,W/m2,C,%,g/kg,Pa,m/s,grd,-,mm,kJ/kg
#  ,,,,,,,,"x 0,1",,"x 0,1",,"x 0,1",,"x 0,1","x 0,1",
Y,M,D,H,GG,GD,GB,GN,T,RV,H,PS,U,D,N,R,h
2000,6,17,10,671,144,527,760,157,61,68,1088,30,158,0,0,32.94
2000,6,17,11,777,147,630,799,166,57,67,1077,30,180,0,0,33.60
2000,6,17,12,847,150,697,820,177,56,70,1134,30,158,0,0,35.48
2000,6,17,13,874,155,719,821,183,52,68,1094,20,158,0,0,35.59
2000,6,17,14,859,152,707,819,196,48,68,1095,20,158,0,0,36.91
2000,6,17,15,802,152,650,800,203,44,65,1048,30,180,0,0,36.87
2000,6,17,16,693,165,528,724,204,43,64,1031,20,113,0,0,36.72
2000,6,17,17,554,172,382,620,207,41,62,1001,30,180,0,0,36.52
2000,6,17,18,425,143,282,584,208,38,58,934,30,180,1,0,35.60
2000,6,17,19,275,118,157,465,204,42,62,1007,20,135,3,0,36.21
2000,6,17,20,132,79,53,275,194,46,64,1037,20,135,5,0,35.70
2000,6,17,21,25,23,2,45,166,53,62,1001,30,135,0,0,32.34
2000,6,17,22,0,0,0,0,145,62,64,1024,20,135,0,0,30.71
2000,6,17,23,0,0,0,0,137,71,69,1113,20,135,0,0,31.15
2000,6,17,24,0,0,0,0,138,68,67,1073,20,158,0,0,30.75
2000,6,18,1,0,0,0,0,137,68,66,1066,30,158,0,0,30.40
2000,6,18,2,0,0,0,0,127,71,65,1043,20,158,0,0,29.13
2000,6,18,3,0,0,0,0,116,78,66,1065,10,270,0,0,28.26
2000,6,18,4,0,0,0,0,96,87,65,1040,20,158,0,0,25.97
2000,6,18,5,10,10,0,5,93,89,65,1043,20,158,0,0,25.66
2000,6,18,6,84,62,22,153,131,79,74,1191,20,158,7,0,31.80
2000,6,18,7,222,108,114,397,163,65,75,1205,10,270,3,0,35.32
2000,6,18,8,373,136,237,545,200,57,83,1333,20,203,1,0,41.12
2000,6,18,9,522,152,370,645,230,56,98,1574,20,225,0,0,47.98
2000,6,18,10,643,174,469,677,241,44,82,1321,40,225,0,0,45.05
2000,6,18,11,723,205,518,657,243,44,83,1337,30,270,0,0,45.51
2000,6,18,12,814,187,627,738,255,46,94,1502,30,270,0,0,49.53
2000,6,18,13,844,186,658,750,262,42,89,1429,20,225,0,0,48.98
2000,6,18,14,834,181,653,755,270,37,82,1320,20,180,0,0,48.01
2000,6,18,15,780,177,603,741,278,39,91,1458,20,180,0,0,51.12
2000,6,18,16,686,173,513,703,277,38,88,1412,30,180,0,0,50.26
2000,6,18,17,565,162,403,653,282,36,86,1378,20,180,0,0,50.26
2000,6,18,18,418,150,268,554,280,41,97,1551,20,135,1,0,52.85
2000,6,18,19,262,127,135,398,276,43,99,1589,20,135,4,0,52.95
2000,6,18,20,121,83,38,198,251,53,106,1690,20,113,7,0,52.17
2000,6,18,21,28,23,5,84,216,68,110,1755,10,90,0,0,49.59
2000,6,18,22,0,0,0,0,203,70,104,1668,30,113,0,0,46.73
2000,6,18,23,0,0,0,0,197,69,99,1584,30,113,0,0,44.85
2000,6,18,24,0,0,0,0,180,76,98,1569,30,113,0,0,42.86
2000,6,19,1,0,0,0,0,203,66,98,1573,40,135,0,0,45.22
2000,6,19,2,0,0,0,0,204,63,94,1510,30,135,0,0,44.31
2000,6,19,3,0,0,0,0,194,66,93,1487,40,135,0,0,43.03
2000,6,19,4,0,0,0,0,184,69,91,1461,30,158,0,0,41.50
2000,6,19,5,14,14,0,1,175,72,90,1440,30,158,0,0,40.33
2000,6,19,6,91,61,30,210,189,68,93,1485,30,158,6,0,42.52
2000,6,19,7,225,106,119,415,207,64,97,1563,30,158,3,0,45.37
2000,6,19,8,378,132,246,568,231,58,102,1640,30,158,1,0,49.10
2000,6,19,9,526,148,378,660,251,52,103,1658,40,180,0,0,51.41
2000,6,19,10,661,154,507,731,273,50,113,1815,60,180,0,0,56.21
2000,6,19,11,770,155,615,781,292,49,124,1987,60,180,0,0,60.96
2000,6,19,12,835,163,672,790,301,45,120,1922,50,180,0,0,60.87
2000,6,19,13,856,173,683,779,312,46,131,2092,50,180,0,0,64.81
2000,6,19,14,831,185,646,747,324,44,134,2142,60,203,0,0,66.81
2000,6,19,15,760,199,561,689,330,42,133,2114,60,203,0,0,67.17
2000,6,19,16,667,193,474,649,331,37,117,1873,50,225,0,0,63.19
2000,6,19,17,547,180,367,595,330,43,136,2165,40,203,1,0,67.94
2000,6,19,18,398,166,232,478,319,47,140,2224,40,225,2,0,67.83
2000,6,19,19,251,134,117,346,310,47,133,2113,40,225,4,0,65.11
2000,6,19,20,117,84,33,171,287,55,136,2167,20,248,7,0,63.50
2000,6,19,21,28,24,4,78,257,67,139,2214,20,203,0,0,61.17
2000,6,19,22,0,0,0,0,227,81,140,2235,20,180,0,0,58.32
2000,6,19,23,0,0,0,0,217,87,142,2259,20,203,0,0,57.80
2000,6,19,24,0,0,0,0,216,85,138,2194,10,270,0,0,56.68
2000,6,20,1,0,0,0,0,202,89,132,2107,20,158,1,0,53.72
2000,6,20,2,0,0,0,0,193,94,132,2105,10,158,1,0,52.79
2000,6,20,3,0,0,0,0,193,95,133,2127,10,158,1,0,53.04
2000,6,20,4,0,0,0,0,183,96,127,2019,20,158,1,0,50.49
2000,6,20,5,13,13,0,1,178,96,123,1957,10,135,1,0,48.97
2000,6,20,6,87,62,25,179,211,84,132,2103,30,158,7,0,54.64
2000,6,20,7,211,113,98,341,234,73,132,2102,20,158,4,0,57.02
2000,6,20,8,359,146,213,490,248,71,140,2223,20,158,2,0,60.49
2000,6,20,9,507,166,341,597,265,65,141,2252,30,180,0,0,62.50
2000,6,20,10,633,183,450,649,282,61,147,2334,30,158,0,0,65.79
2000,6,20,11,742,185,557,706,296,55,143,2282,30,180,0,0,66.21
2000,6,20,12,804,197,607,713,314,50,144,2300,40,180,0,0,68.33
2000,6,20,13,836,195,641,731,323,45,137,2178,60,203,0,0,67.47
2000,6,20,14,817,200,617,713,327,47,146,2327,50,203,0,0,70.18
2000,6,20,15,714,243,471,578,327,43,133,2129,30,203,1,0,66.86
2000,6,20,16,611,242,369,504,327,41,127,2030,30,180,2,0,65.33
2000,6,20,17,560,168,392,633,330,42,133,2114,40,203,0,0,67.17
2000,6,20,18,425,145,280,576,319,43,127,2035,40,248,1,0,64.51
2000,6,20,19,244,137,107,313,303,52,141,2246,30,248,5,0,66.43
2000,6,20,20,102,84,18,91,277,70,164,2602,20,315,8,0,69.59
2000,6,20,21,14,13,1,12,247,80,157,2490,20,45,1,0,64.70
2000,6,20,22,0,0,0,0,226,89,154,2441,10,270,1,0,61.77
2000,6,20,23,0,0,0,0,209,92,143,2275,0,360,1,0,57.22
2000,6,20,24,0,0,0,0,199,96,140,2231,10,135,1,0,55.43
2000,6,21,1,0,0,0,0,196,87,124,1985,20,158,6,0,51.07
2000,6,21,2,0,0,0,0,188,79,107,1715,30,180,6,0,45.95
2000,6,21,3,0,0,0,0,187,79,106,1704,20,180,6,0,45.60
2000,6,21,4,0,0,0,0,204,71,106,1702,40,180,6,0,47.34
2000,6,21,5,6,6,0,1,198,78,113,1802,30,225,6,0,48.50
2000,6,21,6,55,51,4,28,203,85,127,2025,40,248,9,0,52.55
2000,6,21,7,162,125,37,129,208,81,125,1990,20,248,8,0,52.56
2000,6,21,8,328,166,162,374,214,77,123,1963,60,248,4,0,52.67
2000,6,21,9,481,187,294,514,223,67,113,1805,50,225,2,0,51.07
2000,6,21,10,603,210,393,567,238,65,120,1917,60,225,1,0,54.38
2000,6,21,11,595,303,292,371,244,62,119,1896,60,203,4,0,54.75
2000,6,21,12,619,338,281,330,252,57,114,1828,50,203,5,0,54.30
2000,6,21,13,613,360,253,289,250,54,107,1711,70,203,5,0,52.32
2000,6,21,14,358,330,28,32,254,56,114,1818,60,203,9,2,54.51
2000,6,21,15,208,198,10,12,212,75,118,1889,60,203,9,3,51.20
2000,6,21,16,94,92,2,3,201,76,112,1789,60,225,9,5,48.55
2000,6,21,17,88,86,2,4,196,82,117,1871,40,203,9,0,49.30
2000,6,21,18,138,131,7,15,198,83,120,1917,30,180,9,0,50.27
2000,6,21,19,119,111,8,23,204,77,115,1846,30,203,9,0,49.62
2000,6,21,20,50,48,2,12,192,84,117,1869,30,293,9,0,48.89
2000,6,21,21,9,9,0,5,184,70,92,1482,30,270,6,0,41.75
2000,6,21,22,0,0,0,0,180,65,83,1342,50,270,6,0,39.07
2000,6,21,23,0,0,0,0,170,74,89,1434,30,203,6,0,39.56
2000,6,21,24,0,0,0,0,164,72,84,1343,40,225,6,0,37.69
2000,6,22,1,0,0,0,0,162,74,85,1363,40,225,9,0,37.74
2000,6,22,2,0,0,0,0,157,75,83,1338,30,248,9,0,36.72
2000,6,22,3,0,0,0,0,151,80,85,1373,30,203,9,0,36.61
2000,6,22,4,0,0,0,0,149,80,84,1356,30,203,9,0,36.15
2000,6,22,5,4,4,0,55,148,82,86,1381,30,180,9,0,36.56
2000,6,22,6,27,26,1,7,158,78,87,1400,50,225,9,0,37.83
2000,6,22,7,55,53,2,7,160,75,85,1364,50,225,9,0,37.53
2000,6,22,8,95,91,4,9,160,79,89,1437,50,225,9,0,38.54
2000,6,22,9,183,172,11,19,168,75,89,1435,50,225,9,0,39.36
2000,6,22,10,205,194,11,16,168,79,94,1512,60,180,9,0,40.62
2000,6,22,11,277,259,18,23,171,72,87,1404,60,225,9,6,39.16
2000,6,22,12,320,297,23,27,175,68,85,1360,60,225,9,15,39.06
2000,6,22,13,148,143,5,5,138,90,88,1420,50,225,9,0,36.04
2000,6,22,14,525,375,150,173,185,75,100,1598,50,203,7,0,43.88
2000,6,22,15,476,355,121,148,198,59,85,1363,80,225,7,1,41.42
2000,6,22,16,296,274,22,31,187,69,93,1488,60,225,9,8,42.31
2000,6,22,17,185,175,10,17,163,85,98,1576,30,203,9,4,41.12
2000,6,22,18,166,155,11,22,172,84,103,1649,30,225,9,0,43.30
2000,6,22,19,227,144,83,242,179,70,89,1436,50,225,6,0,40.48
2000,6,22,20,109,85,24,122,174,75,93,1491,30,203,8,0,40.98
2000,6,22,21,25,23,2,37,162,74,85,1363,30,248,9,0,37.74
2000,6,22,22,0,0,0,0,150,78,83,1330,40,203,9,0,36.01
2000,6,22,23,0,0,0,0,152,71,76,1227,50,225,9,0,34.45
2000,6,22,24,0,0,0,0,147,73,76,1221,50,225,9,0,33.93
2000,6,23,1,0,0,0,0,143,79,80,1288,20,203,9,0,34.53
2000,6,23,2,0,0,0,0,141,78,78,1255,40,203,9,0,33.83
2000,6,23,3,0,0,0,0,147,77,80,1288,50,225,9,0,34.94
2000,6,23,4,0,0,0,0,144,79,81,1296,60,203,9,0,34.89
2000,6,23,5,1,1,0,3,144,80,82,1313,60,203,9,10,35.14
2000,6,23,6,19,19,0,3,135,91,88,1408,50,225,9,6,35.73
2000,6,23,7,82,78,4,16,138,92,90,1452,50,225,9,0,36.54
2000,6,23,8,146,137,9,21,151,88,94,1510,70,225,9,0,38.88
2000,6,23,9,197,184,13,22,148,86,90,1448,80,225,9,1,37.56
2000,6,23,10,367,301,66,95,159,84,95,1518,80,225,8,12,39.95
2000,6,23,11,181,173,8,10,145,93,96,1536,80,225,9,14,38.77
2000,6,23,12,238,225,13,15,154,94,103,1645,60,225,9,0,41.46
2000,6,23,13,338,314,24,28,173,86,106,1699,50,225,9,0,44.16
2000,6,23,14,300,280,20,23,174,75,93,1491,30,248,9,0,40.98
2000,6,23,15,494,354,140,172,181,70,91,1454,60,248,7,0,41.19
2000,6,23,16,190,181,9,13,180,71,91,1466,50,248,9,0,41.09
2000,6,23,17,145,139,6,10,172,74,90,1452,50,248,9,0,40.02
2000,6,23,18,160,150,10,20,175,70,87,1400,40,270,9,0,39.57
2000,6,23,19,64,62,2,7,164,77,89,1436,50,248,9,0,38.95
2000,6,23,20,21,21,0,2,159,76,85,1373,30,270,9,1,37.43
2000,6,23,21,0,0,0,0,139,90,89,1429,20,248,9,4,36.39
2000,6,23,22,0,0,0,0,126,91,83,1328,20,270,9,7,33.55
2000,6,23,23,0,0,0,0,124,96,86,1382,20,248,9,1,34.10
2000,6,23,24,0,0,0,0,121,95,83,1341,20,225,9,3,33.04
2000,6,24,1,0,0,0,0,121,96,84,1355,30,225,8,20,33.29
2000,6,24,2,0,0,0,0,121,97,85,1370,30,225,8,21,33.54
2000,6,24,3,0,0,0,0,119,97,84,1352,20,225,8,4,33.09
2000,6,24,4,0,0,0,0,121,97,85,1370,10,270,8,2,33.54
2000,6,24,5,4,4,0,2,119,97,84,1352,30,225,8,0,33.09
2000,6,24,6,56,52,4,30,117,97,83,1334,20,248,9,0,32.63
2000,6,24,7,208,113,95,334,134,85,81,1307,30,248,4,0,33.87
2000,6,24,8,212,185,27,62,138,84,82,1326,40,248,9,2,34.53
2000,6,24,9,223,207,16,29,135,87,84,1346,30,270,9,5,34.72
2000,6,24,10,181,172,9,13,125,91,82,1319,40,270,9,3,33.20
2000,6,24,11,173,166,7,9,132,89,84,1351,50,270,9,21,34.42
2000,6,24,12,218,207,11,12,129,94,87,1399,40,270,9,5,34.87
2000,6,24,13,313,292,21,24,148,83,87,1397,40,270,9,0,36.81
2000,6,24,14,500,377,123,142,157,75,83,1338,50,293,7,0,36.72
2000,6,24,15,567,336,231,284,168,68,81,1301,40,293,5,0,37.34
2000,6,24,16,291,269,22,30,171,64,78,1248,50,293,9,0,36.89
2000,6,24,17,347,271,76,123,159,69,78,1247,50,293,8,0,35.66
2000,6,24,18,266,213,53,110,152,74,79,1278,40,293,8,0,35.20
2000,6,24,19,125,116,9,25,146,76,79,1263,50,315,9,0,34.59
2000,6,24,20,68,64,4,23,140,76,76,1215,40,315,9,0,33.22
2000,6,24,21,39,35,4,74,133,78,74,1191,30,315,8,0,32.00
2000,6,24,22,0,0,0,0,123,80,71,1144,30,270,8,0,30.23
2000,6,24,23,0,0,0,0,119,83,72,1156,30,270,8,0,30.07
2000,6,24,24,0,0,0,0,117,86,73,1183,20,270,8,0,30.12
2000,6,25,1,0,0,0,0,120,84,73,1178,30,270,9,1,30.43
2000,6,25,2,0,0,0,0,116,91,77,1243,20,248,9,2,31.02
2000,6,25,3,0,0,0,0,113,94,78,1259,20,270,9,0,30.97
2000,6,25,4,0,0,0,0,107,95,76,1222,20,248,9,4,29.85
2000,6,25,5,8,8,0,2,112,94,78,1250,20,270,9,1,30.87
2000,6,25,6,56,52,4,30,116,94,80,1284,30,270,9,0,31.78
2000,6,25,7,103,96,7,25,126,90,82,1313,30,270,9,0,33.30
2000,6,25,8,191,175,16,37,125,89,80,1290,40,315,9,0,32.70
2000,6,25,9,214,199,15,27,130,87,81,1303,30,293,9,0,33.46
2000,6,25,10,229,215,14,21,131,84,79,1266,40,315,9,0,33.06
2000,6,25,11,288,268,20,25,142,76,77,1231,50,293,9,0,33.68
2000,6,25,12,306,285,21,24,138,79,77,1247,50,315,9,0,33.27
2000,6,25,13,392,359,33,38,144,72,73,1181,40,293,9,0,32.87
2000,6,25,14,300,280,20,23,138,73,72,1152,60,315,9,0,32.01
2000,6,25,15,217,206,11,13,141,70,70,1126,40,315,9,0,31.81
2000,6,25,16,317,291,26,35,145,66,68,1090,50,315,9,0,31.72
2000,6,25,17,194,183,11,18,141,67,67,1078,40,315,9,0,31.06
2000,6,25,18,186,173,13,27,137,69,67,1082,40,293,9,0,30.65
2000,6,25,19,82,78,4,11,133,72,68,1100,30,315,9,0,30.49
2000,6,25,20,43,41,2,9,128,72,66,1064,40,315,9,0,29.48
2000,6,25,21,5,5,0,1,122,77,68,1094,30,293,9,0,29.37
2000,6,25,22,0,0,0,0,121,76,67,1073,30,293,9,0,29.02
2000,6,25,23,0,0,0,0,120,78,68,1094,30,270,9,0,29.17
2000,6,25,24,0,0,0,0,116,82,70,1120,10,270,9,0,29.26
2000,6,26,1,0,0,0,0,116,80,68,1093,20,315,8,0,28.76
2000,6,26,2,0,0,0,0,114,80,67,1078,20,270,8,0,28.31
2000,6,26,3,0,0,0,0,111,81,66,1070,20,270,8,0,27.75
2000,6,26,4,0,0,0,0,112,82,68,1091,20,270,8,0,28.35
2000,6,26,5,3,3,0,2,116,75,64,1025,20,293,8,0,27.75
2000,6,26,6,25,24,1,6,118,73,63,1010,20,293,8,0,27.71
2000,6,26,7,69,66,3,11,121,72,63,1017,20,315,9,0,28.01
2000,6,26,8,156,145,11,25,133,67,63,1023,40,315,9,0,29.23
2000,6,26,9,226,209,17,30,128,60,55,887,40,315,9,0,26.71
2000,6,26,10,362,300,62,90,142,62,62,1004,40,315,8,0,29.90
2000,6,26,11,385,337,48,61,141,60,60,965,50,315,9,0,29.29
2000,6,26,12,359,330,29,34,147,64,66,1071,40,293,9,0,31.42
2000,6,26,13,465,381,84,96,150,52,55,887,50,315,8,0,28.95
2000,6,26,14,431,373,58,67,149,61,64,1034,50,315,8,0,31.12
2000,6,26,15,504,352,152,186,155,56,61,986,60,315,7,0,30.97
2000,6,26,16,480,311,169,231,146,57,59,947,50,315,6,0,29.55
2000,6,26,17,343,271,72,116,148,61,64,1027,50,315,8,0,31.01
2000,6,26,18,334,202,132,270,138,57,56,899,60,315,5,0,27.98
2000,6,26,19,185,150,35,103,133,61,58,932,40,315,8,0,27.98
2000,6,26,20,97,84,13,64,126,66,60,963,30,315,9,0,27.77
2000,6,26,21,32,25,7,119,118,69,59,955,20,270,8,0,26.70
2000,6,26,22,0,0,0,0,94,82,60,967,10,270,8,0,24.51
2000,6,26,23,0,0,0,0,80,90,60,966,20,293,8,0,23.09
2000,6,26,24,0,0,0,0,78,91,60,963,10,293,8,0,22.88
2000,6,27,1,0,0,0,0,71,93,58,938,20,270,5,0,21.67
2000,6,27,2,0,0,0,0,58,95,54,876,10,270,5,0,19.35
2000,6,27,3,0,0,0,0,51,96,52,843,10,270,5,0,18.13
2000,6,27,4,0,0,0,0,63,97,57,926,10,270,5,0,20.61
2000,6,27,5,6,6,0,7,73,97,62,992,10,270,5,0,22.88
2000,6,27,6,47,44,3,22,84,97,66,1069,10,270,9,0,25.00
2000,6,27,7,125,115,10,37,114,80,67,1078,20,270,9,0,28.31
2000,6,27,8,326,163,163,379,136,69,67,1075,30,293,4,0,30.55
2000,6,27,9,451,205,246,434,141,61,61,982,40,270,3,0,29.55
2000,6,27,10,509,270,239,346,146,64,66,1064,40,315,4,0,31.31
2000,6,27,11,557,318,239,304,155,64,70,1127,30,315,5,0,33.24
2000,6,27,12,552,361,191,225,156,65,72,1152,30,293,6,0,33.85
2000,6,27,13,521,381,140,160,156,62,68,1099,40,270,7,0,32.84
2000,6,27,14,675,319,356,412,160,64,72,1164,40,270,3,0,34.25
2000,6,27,15,674,276,398,488,167,56,66,1065,50,270,2,0,33.45
2000,6,27,16,510,301,209,285,161,58,66,1061,40,315,5,0,32.84
2000,6,27,17,393,266,127,204,166,56,66,1058,40,270,6,0,33.35
2000,6,27,18,324,206,118,242,157,57,63,1017,40,360,6,0,31.68
2000,6,27,19,276,122,154,450,157,58,64,1035,40,360,3,0,31.93
2000,6,27,20,113,86,27,139,141,66,66,1062,30,270,7,0,30.80
2000,6,27,21,32,25,7,120,127,72,66,1057,30,360,8,0,29.38
2000,6,27,22,0,0,0,0,109,81,66,1056,20,360,5,0,27.54
2000,6,27,23,0,0,0,0,116,73,62,997,30,360,5,0,27.25
2000,6,27,24,0,0,0,0,88,86,60,974,20,270,5,0,23.90
2000,6,28,1,0,0,0,0,77,91,59,957,20,360,6,0,22.53
2000,6,28,2,0,0,0,0,74,91,58,937,10,270,6,0,21.97
2000,6,28,3,0,0,0,0,70,94,58,942,20,315,6,0,21.57
2000,6,28,4,0,0,0,0,79,95,63,1012,10,270,6,0,23.74
2000,6,28,5,6,6,0,4,94,91,67,1073,10,270,6,0,26.27
2000,6,28,6,44,41,3,20,108,86,69,1114,10,270,9,0,28.20
2000,6,28,7,145,122,23,82,122,76,67,1080,20,293,8,0,29.12
2000,6,28,8,368,133,235,548,138,64,63,1010,30,315,1,0,29.74
2000,6,28,9,308,247,61,107,140,66,65,1055,20,293,8,0,30.45
2000,6,28,10,143,137,6,8,134,67,64,1030,30,360,9,0,29.59
2000,6,28,11,247,232,15,19,142,69,69,1117,30,293,9,0,31.66
2000,6,28,12,429,367,62,74,148,68,71,1145,30,293,8,0,32.78
2000,6,28,13,581,369,212,242,156,58,64,1028,40,360,6,0,31.83
2000,6,28,14,584,361,223,258,164,51,59,951,40,270,6,0,31.38
2000,6,28,15,480,355,125,153,160,56,63,1018,50,270,7,0,31.98
2000,6,28,16,573,270,303,414,159,56,63,1012,50,270,3,0,31.88
2000,6,28,17,522,203,319,514,161,56,64,1025,50,270,2,0,32.34
2000,6,28,18,306,210,96,197,149,61,64,1034,40,315,6,0,31.12
2000,6,28,19,265,128,137,398,139,62,61,985,30,315,4,0,29.34
2000,6,28,20,147,76,71,361,130,61,57,914,40,315,4,0,27.42
2000,6,28,21,19,18,1,21,123,66,59,944,20,270,6,0,27.21
2000,6,28,22,0,0,0,0,114,76,64,1025,10,270,6,0,27.55
2000,6,28,23,0,0,0,0,102,79,61,983,10,270,6,0,25.58
2000,6,28,24,0,0,0,0,92,84,61,978,20,270,6,0,24.56
2000,6,29,1,0,0,0,0,86,88,61,983,10,270,2,0,23.95
2000,6,29,2,0,0,0,0,91,88,63,1017,20,270,2,0,24.96
2000,6,29,3,0,0,0,0,109,77,62,1004,20,270,2,0,26.54
2000,6,29,4,0,0,0,0,113,74,61,991,20,270,2,0,26.70
2000,6,29,5,6,6,0,2,111,75,61,991,20,270,2,0,26.49
2000,6,29,6,47,44,3,23,117,72,61,990,20,270,9,0,27.10
2000,6,29,7,111,103,8,30,123,71,63,1016,20,270,9,0,28.22
2000,6,29,8,130,123,7,17,124,71,63,1022,20,293,9,0,28.32
2000,6,29,9,317,247,70,124,136,65,63,1012,20,293,8,0,29.54
2000,6,29,10,483,281,202,294,143,58,59,945,40,293,5,0,29.25
2000,6,29,11,694,227,467,596,158,52,58,934,50,315,0,0,30.52
2000,6,29,12,775,223,552,652,158,51,57,916,40,293,0,0,30.27
2000,6,29,13,711,305,406,464,172,51,62,1001,40,293,2,0,32.95
2000,6,29,14,800,217,583,675,161,52,59,952,40,293,0,0,31.08
2000,6,29,15,813,144,669,821,164,49,57,914,50,270,0,0,30.88
2000,6,29,16,699,162,537,734,160,55,62,1000,50,293,0,0,31.73
2000,6,29,17,560,170,390,628,157,59,65,1052,50,293,0,0,32.18
2000,6,29,18,481,90,391,801,153,57,61,991,50,270,0,0,30.77
2000,6,29,19,290,111,179,521,143,60,61,978,40,270,2,0,29.75
2000,6,29,20,63,59,4,19,134,64,61,984,30,270,9,0,28.83
2000,6,29,21,12,12,0,8,129,65,60,967,30,315,2,0,28.07
2000,6,29,22,0,0,0,0,124,64,57,922,20,293,2,0,26.81
2000,6,29,23,0,0,0,0,119,67,58,934,20,315,2,0,26.55
2000,6,29,24,0,0,0,0,96,77,57,921,20,315,2,0,23.96
2000,6,30,1,0,0,0,0,84,87,59,959,10,270,2,0,23.24
2000,6,30,2,0,0,0,0,67,92,56,903,10,270,2,0,20.76
2000,6,30,3,0,0,0,0,61,95,55,895,10,270,2,0,19.90
2000,6,30,4,0,0,0,0,62,97,57,920,0,360,2,0,20.50
2000,6,30,5,4,4,0,4,76,97,63,1013,10,270,2,0,23.43
2000,6,30,6,35,33,2,13,96,97,72,1160,0,360,9,0,27.73
2000,6,30,7,141,120,21,74,122,78,69,1109,10,270,8,0,29.62
2000,6,30,8,343,150,193,453,142,63,63,1020,20,360,3,0,30.15
2000,6,30,9,370,239,131,231,142,61,61,988,20,315,6,0,29.65
2000,6,30,10,572,229,343,500,151,62,66,1064,30,270,2,0,31.82
2000,6,30,11,668,249,419,536,159,61,68,1102,20,315,1,0,33.14
2000,6,30,12,761,235,526,621,172,60,73,1178,30,270,0,0,35.73
2000,6,30,13,858,167,691,790,180,55,71,1135,30,315,0,0,36.04
2000,6,30,14,854,157,697,807,196,53,75,1209,32,293,0,0,38.68
2000,6,30,15,751,208,543,666,191,54,74,1194,34,293,0,0,37.92
2000,6,30,16,604,248,356,486,189,55,75,1201,36,315,2,0,37.97
2000,6,30,17,498,220,278,448,192,57,79,1268,48,270,3,0,39.29
2000,6,30,18,347,197,150,307,191,56,77,1238,40,270,5,0,38.68
2000,6,30,19,251,136,115,336,185,56,74,1193,43,270,4,0,37.31
2000,6,30,20,114,85,29,146,173,61,75,1205,35,360,7,0,36.34
2000,6,30,21,25,23,2,36,163,65,75,1205,37,360,2,0,35.32
2000,6,30,22,0,0,0,0,153,70,76,1217,39,23,2,0,34.55
2000,6,30,23,0,0,0,0,131,81,76,1221,31,23,2,0,32.30
2000,6,30,24,0,0,0,0,124,84,75,1210,43,23,2,0,31.34
2002,7,1,1,0,0,0,0,127,84,77,1234,47,225,9,0,32.15
2002,7,1,2,0,0,0,0,127,84,77,1234,39,225,9,3,32.15
2002,7,1,3,0,0,0,0,118,87,75,1204,31,248,9,8,30.72
2002,7,1,4,0,0,0,0,110,93,76,1221,33,225,9,0,30.16
2002,7,1,5,0,0,0,0,112,90,74,1197,45,225,9,0,29.86
2002,7,1,6,6,6,0,0,114,88,74,1186,47,225,9,0,30.06
2002,7,1,7,22,22,0,1,113,93,77,1245,40,225,9,0,30.72
2002,7,1,8,38,37,1,2,118,94,81,1301,42,203,9,0,32.23
2002,7,1,9,55,54,1,2,127,92,84,1351,64,225,9,0,33.91
2002,7,1,10,83,81,2,3,130,92,86,1378,46,203,9,0,34.72
2002,7,1,11,107,104,3,4,137,89,87,1395,48,203,9,0,35.68
2002,7,1,12,86,84,2,2,140,88,88,1407,50,203,9,1,36.24
2002,7,1,13,88,86,2,2,137,92,90,1442,50,203,9,9,36.44
2002,7,1,14,102,100,2,3,139,92,91,1461,60,203,9,2,36.90
2002,7,1,15,128,124,4,5,143,92,93,1500,60,203,9,0,37.81
2002,7,1,16,70,69,1,2,143,90,91,1467,60,203,9,3,37.30
2002,7,1,17,59,58,1,2,141,92,92,1480,50,203,9,1,37.35
2002,7,1,18,46,45,1,2,140,92,92,1471,60,180,9,0,37.25
2002,7,1,19,24,24,0,1,145,91,94,1503,60,203,9,47,38.26
2002,7,1,20,21,21,0,2,139,92,91,1461,50,225,9,21,36.90
2002,7,1,21,37,33,4,77,139,94,93,1493,40,203,8,0,37.40
2002,7,1,22,0,0,0,0,132,93,88,1411,40,203,9,0,35.42
2002,7,1,23,0,0,0,0,126,92,84,1342,50,225,9,0,33.80
2002,7,1,24,0,0,0,0,128,90,83,1330,50,225,9,0,33.76
2002,7,2,1,0,0,0,0,125,89,80,1290,40,203,8,0,32.70
2002,7,2,2,0,0,0,0,125,90,81,1305,50,203,8,0,32.95
2002,7,2,3,0,0,0,0,128,91,84,1345,50,225,8,0,34.01
2002,7,2,4,0,0,0,0,123,91,81,1302,40,203,8,0,32.74
2002,7,2,5,8,8,0,1,122,91,80,1293,40,203,8,0,32.39
2002,7,2,6,37,35,2,15,125,91,82,1319,50,203,9,0,33.20
2002,7,2,7,44,43,1,5,126,92,84,1342,40,203,9,0,33.80
2002,7,2,8,84,81,3,7,131,92,86,1387,30,203,9,0,34.82
2002,7,2,9,178,167,11,19,144,88,90,1444,50,203,9,8,37.16
2002,7,2,10,268,248,20,29,139,89,88,1414,60,225,9,0,36.14
2002,7,2,11,472,339,133,170,158,77,86,1382,70,225,7,0,37.58
